company_id,final_score,trajectory,persistence,group_id,country,currency,erp,created_at,base_score,base_score_band,behavioral_cohort,group_size_in_sample,group_erp,coverage_pct,months_available,currency_scope,rule_version,data_cutoff,primary_fallback_used,drift_fallback_used
COMP_0449,78.4,stable,unconfirmed,GROUP_0017,ESPAÑA,EUR,,2024-06-17 07:36:02,78.4,70-80,70-80|stable,11,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0450,86.6,improving,confirmed,GROUP_0202,,EUR,businessCentral,2024-10-31 14:32:00,79.9,70-80,70-80|improving,6,Microsoft Business Central,0.15,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0451,73.3,stable,unconfirmed,GROUP_0158,,EUR,,2023-05-30 08:49:13,73.3,70-80,70-80|stable,21,,0.07,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0452,67.8,stable,unconfirmed,GROUP_0103,,EUR,,2025-03-13 11:04:21,67.8,60-70,60-70|stable,16,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0453,62.5,deteriorating,unconfirmed,GROUP_0023,,EUR,sage200,2025-03-17 16:14:14,62.5,60-70,60-70|deteriorating,17,,0.24,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0454,97.7,improving,confirmed,GROUP_0112,,EUR,businessCentral,2024-06-11 13:40:47,89.0,80-90,80-90|improving,12,Microsoft Business Central,0.25,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0455,66.2,deteriorating,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:09:02,66.2,60-70,60-70|deteriorating,22,,0.95,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0456,60.1,deteriorating,unconfirmed,GROUP_0131,,EUR,,2025-07-22 20:42:16,60.1,60-70,60-70|deteriorating,9,,0.94,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0457,100.0,improving,confirmed,GROUP_0129,,EUR,businessCentral,2025-04-21 12:32:37,96.3,90-100,90-100|improving,6,Microsoft Business Central,0.95,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0458,60.0,stable,unconfirmed,GROUP_0212,,EUR,,2025-09-04 10:55:18,60.0,60-70,60-70|stable,11,,0.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0459,69.0,deteriorating,unconfirmed,GROUP_0051,,EUR,,2025-09-22 07:52:30,69.0,60-70,60-70|deteriorating,4,,0.69,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0460,80.0,stable,unconfirmed,GROUP_0116,,GBP,netsuite,2023-08-17 15:15:39,80.0,80-90,80-90|stable,8,Netsuite,0.0,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0461,100.0,improving,confirmed,GROUP_0070,ES,EUR,businessCentral,2023-03-21 09:06:58,94.9,90-100,90-100|improving,18,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0462,60.0,stable,unconfirmed,GROUP_0194,,EUR,netsuite,2022-10-14 10:37:21,60.0,60-70,60-70|stable,7,Netsuite,0.17,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0463,,insufficient_data,unconfirmed,GROUP_0086,,USD,,2024-10-18 10:53:21,,,,5,Microsoft Dynamics - F&O,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0464,,insufficient_data,unconfirmed,GROUP_0008,,EUR,businessCentral,2026-04-01 14:11:25,,,,6,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0465,81.6,improving,unconfirmed,GROUP_0246,,EUR,businessCentral,2026-04-14 19:20:03,81.6,80-90,80-90|improving,7,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0466,78.2,stable,unconfirmed,GROUP_0200,,EUR,netsuite,2025-03-05 17:08:09,78.2,70-80,70-80|stable,9,Netsuite,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0467,60.0,stable,unconfirmed,GROUP_0172,,EUR,,2025-05-22 14:19:59,60.0,60-70,60-70|stable,21,,0.94,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0468,92.0,improving,confirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:31:48,85.7,80-90,80-90|improving,18,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0469,,insufficient_data,unconfirmed,GROUP_0149,,CLP,m3Rosetta,2025-01-27 17:54:58,,,,13,MOVEX,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0470,100.0,improving,confirmed,GROUP_0236,,EUR,,2026-03-02 13:53:13,92.7,90-100,90-100|improving,17,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0471,68.8,improving,confirmed,GROUP_0162,ES,EUR,businessOne,2022-03-01 17:36:45,65.5,60-70,60-70|improving,8,SAP Business One,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0472,82.2,improving,confirmed,GROUP_0044,,EUR,businessCentral,2026-06-19 12:00:10,77.8,70-80,70-80|improving,13,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0473,53.1,deteriorating,confirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 09:41:54,57.1,50-60,50-60|deteriorating,11,,0.9,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0474,64.1,deteriorating,confirmed,GROUP_0141,,EUR,businessCentral,2024-05-03 07:36:41,66.4,60-70,60-70|deteriorating,8,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0475,,insufficient_data,unconfirmed,GROUP_0015,,EUR,,2023-12-26 11:05:06,,,,4,Sage 50,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0476,100.0,improving,unconfirmed,GROUP_0111,,EUR,businessOne,2023-12-22 07:54:03,100.0,90-100,90-100|improving,2,SAP Business One,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0477,,insufficient_data,unconfirmed,GROUP_0232,,USD,sageX3,2025-11-20 11:07:16,,,,2,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0478,66.2,stable,unconfirmed,GROUP_0131,,EUR,,2025-07-22 20:42:51,66.2,60-70,60-70|stable,9,,0.94,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0479,,insufficient_data,unconfirmed,GROUP_0170,,AUD,,2025-06-10 11:11:08,,,,16,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0480,81.3,stable,unconfirmed,GROUP_0112,Portugal,EUR,businessCentral,2024-06-11 13:54:10,81.3,80-90,80-90|stable,12,Microsoft Business Central,0.79,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0481,98.5,stable,unconfirmed,GROUP_0225,,EUR,,2025-09-18 15:43:50,98.5,90-100,90-100|stable,4,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0482,60.0,stable,unconfirmed,GROUP_0211,,EUR,netsuite,2024-12-13 11:08:22,60.0,60-70,60-70|stable,15,Netsuite,0.0,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0483,71.1,stable,unconfirmed,GROUP_0063,,EUR,,2025-04-03 14:54:54,71.1,70-80,70-80|stable,5,,0.95,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0484,76.5,stable,unconfirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:32:35,76.5,70-80,70-80|stable,18,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0485,53.9,deteriorating,confirmed,GROUP_0052,,EUR,netsuite,2025-11-24 15:17:13,63.9,60-70,60-70|deteriorating,2,,0.78,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0486,,insufficient_data,unconfirmed,GROUP_0132,,CLP,netsuite,2024-03-15 09:26:44,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0487,,insufficient_data,unconfirmed,GROUP_0170,,COP,,2025-06-10 11:03:58,,,,16,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0488,100.0,stable,unconfirmed,GROUP_0060,,USD,netsuite,2025-11-17 10:53:21,100.0,90-100,90-100|stable,3,,0.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0489,,insufficient_data,unconfirmed,GROUP_0175,,DKK,netsuite,2025-09-23 12:27:09,,,,6,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0490,60.3,deteriorating,unconfirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:34:10,60.3,60-70,60-70|deteriorating,18,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0491,78.8,improving,unconfirmed,GROUP_0146,ES,EUR,sage200,2024-09-23 13:49:02,78.8,70-80,70-80|improving,6,Sage 200,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0492,66.7,deteriorating,unconfirmed,GROUP_0150,,EUR,sage200,2024-04-24 13:42:33,66.7,60-70,60-70|deteriorating,13,Sage 200,0.1,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0493,,insufficient_data,unconfirmed,GROUP_0126,,EUR,,2024-05-21 08:10:29,,,,11,Infor M3 ,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0494,73.4,deteriorating,confirmed,GROUP_0142,,EUR,,2024-09-10 18:44:26,75.6,70-80,70-80|deteriorating,22,Sage 50,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0495,71.7,deteriorating,unconfirmed,GROUP_0124,,EUR,distritoK,2025-12-04 10:51:54,71.7,70-80,70-80|deteriorating,3,,0.95,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0496,97.0,improving,unconfirmed,GROUP_0137,,EUR,netsuite,2024-11-11 10:27:36,97.0,90-100,90-100|improving,4,Netsuite,0.04,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0497,60.0,improving,unconfirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 10:20:35,60.0,60-70,60-70|improving,11,,0.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0498,61.1,stable,unconfirmed,GROUP_0153,,EUR,sage200,2026-02-11 15:00:39,61.1,60-70,60-70|stable,6,Sage 200,0.56,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0499,80.8,improving,unconfirmed,GROUP_0241,,EUR,businessCentral,2026-05-08 13:39:17,80.8,80-90,80-90|improving,7,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0500,89.1,improving,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 10:34:29,89.1,80-90,80-90|improving,15,Microsoft Dynamics - AX 2009,1.0,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0501,73.5,deteriorating,unconfirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:33:24,73.5,70-80,70-80|deteriorating,18,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0502,95.9,improving,confirmed,GROUP_0098,,EUR,,2026-02-04 15:38:28,89.5,80-90,80-90|improving,1,,0.41,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0503,78.6,improving,unconfirmed,GROUP_0134,,EUR,,2025-02-17 08:05:57,78.6,70-80,70-80|improving,2,,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0504,71.1,improving,unconfirmed,GROUP_0013,,EUR,sageX3,2024-05-23 10:03:57,71.1,70-80,70-80|improving,12,Sage X3,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0505,80.4,improving,unconfirmed,GROUP_0092,,EUR,,2026-07-02 14:56:52,80.4,80-90,80-90|improving,6,,0.95,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0506,82.0,improving,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 08:04:34,82.0,80-90,80-90|improving,22,,1.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0507,75.3,deteriorating,unconfirmed,GROUP_0023,,EUR,sage200,2025-03-17 16:13:38,75.3,70-80,70-80|deteriorating,17,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0508,88.3,deteriorating,unconfirmed,GROUP_0070,ES,EUR,businessCentral,2023-03-21 09:08:44,88.3,80-90,80-90|deteriorating,18,Microsoft Business Central,0.61,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0509,60.1,deteriorating,unconfirmed,GROUP_0055,,EUR,dynamicsAx,2024-02-16 09:59:42,60.1,60-70,60-70|deteriorating,4,Microsoft Dynamics - AX 2012,0.42,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0510,67.3,deteriorating,confirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:09:09,71.0,70-80,70-80|deteriorating,15,Microsoft Dynamics - AX 2009,0.0,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0511,93.2,improving,unconfirmed,GROUP_0202,,EUR,businessCentral,2024-10-31 14:31:20,93.2,90-100,90-100|improving,6,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0512,76.2,stable,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 08:03:58,76.2,70-80,70-80|stable,22,,1.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0513,73.3,deteriorating,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:48:32,73.3,70-80,70-80|deteriorating,22,Sage 50,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0514,100.0,insufficient_data,unconfirmed,GROUP_0008,,EUR,businessCentral,2026-03-31 15:22:23,100.0,90-100,,6,,0.0,2,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0515,78.9,deteriorating,unconfirmed,GROUP_0117,,EUR,,2025-10-06 08:17:38,78.9,70-80,70-80|deteriorating,6,,1.0,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0516,57.5,deteriorating,confirmed,GROUP_0192,,EUR,,2025-09-29 11:01:52,67.5,60-70,60-70|deteriorating,4,,1.0,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0517,100.0,improving,confirmed,GROUP_0165,,EUR,,2025-12-18 10:56:02,95.0,90-100,90-100|improving,4,,0.95,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0518,81.0,improving,unconfirmed,GROUP_0101,,EUR,,2024-11-04 14:58:17,81.0,80-90,80-90|improving,18,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0519,69.2,improving,unconfirmed,GROUP_0233,,EUR,,2023-12-27 07:28:55,69.2,60-70,60-70|improving,1,Odoo,0.83,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0520,73.5,deteriorating,unconfirmed,GROUP_0020,,EUR,,2025-06-23 07:46:06,73.5,70-80,70-80|deteriorating,6,,0.31,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0521,,insufficient_data,unconfirmed,GROUP_0073,,USD,businessCentral,2025-04-15 10:38:08,,,,3,Microsoft Business Central,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0522,78.5,stable,unconfirmed,GROUP_0066,,EUR,businessCentral,2024-04-12 10:04:10,78.5,70-80,70-80|stable,3,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0523,97.4,deteriorating,unconfirmed,GROUP_0122,,EUR,netsuite,2026-02-24 15:35:49,97.4,90-100,90-100|deteriorating,8,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0524,58.0,deteriorating,unconfirmed,GROUP_0006,,EUR,,2026-05-07 08:03:46,58.0,50-60,50-60|deteriorating,3,,1.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0525,63.2,stable,unconfirmed,GROUP_0202,,EUR,businessCentral,2024-10-31 14:32:21,63.2,60-70,60-70|stable,6,Microsoft Business Central,0.3,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0526,60.2,stable,unconfirmed,GROUP_0172,,EUR,,2025-05-22 14:20:19,60.2,60-70,60-70|stable,21,,1.0,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0527,57.7,deteriorating,unconfirmed,GROUP_0108,ES,EUR,businessCentral,2025-07-08 13:33:24,57.7,50-60,50-60|deteriorating,19,Microsoft Business Central,0.31,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0528,85.0,deteriorating,unconfirmed,GROUP_0192,,CHF,,2025-09-29 11:03:56,85.0,80-90,80-90|deteriorating,4,,0.0,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0529,85.7,improving,unconfirmed,GROUP_0095,,EUR,,2025-11-26 14:29:19,85.7,80-90,80-90|improving,12,,0.1,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0530,89.4,improving,unconfirmed,GROUP_0017,ESPAÑA,EUR,,2024-06-17 07:20:59,89.4,80-90,80-90|improving,11,,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0531,87.8,stable,unconfirmed,GROUP_0214,,EUR,navision,2023-05-18 11:18:05,87.8,80-90,80-90|stable,3,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0532,69.6,improving,unconfirmed,GROUP_0017,ESPAÑA,EUR,,2024-07-05 05:35:10,69.6,60-70,60-70|improving,11,,0.71,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0533,72.1,improving,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:08:37,72.1,70-80,70-80|improving,15,Microsoft Dynamics - AX 2009,0.42,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0534,79.6,improving,unconfirmed,GROUP_0184,ES,EUR,businessCentral,2025-12-29 09:16:26,79.6,70-80,70-80|improving,9,,1.0,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0535,100.0,stable,unconfirmed,GROUP_0130,NL,EUR,,2025-11-19 15:26:19,100.0,90-100,90-100|stable,9,,0.62,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0536,77.7,stable,unconfirmed,GROUP_0039,,EUR,businessCentral,2026-04-10 11:54:53,77.7,70-80,70-80|stable,5,,0.8,5,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0537,60.6,stable,unconfirmed,GROUP_0172,ES,EUR,,2025-09-18 10:33:07,60.6,60-70,60-70|stable,21,,0.86,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0538,69.6,improving,unconfirmed,GROUP_0065,,EUR,,2024-10-10 09:26:54,69.6,60-70,60-70|improving,13,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0539,75.2,improving,unconfirmed,GROUP_0187,,EUR,,2024-02-13 08:33:56,75.2,70-80,70-80|improving,8,,0.27,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0540,77.2,stable,unconfirmed,GROUP_0048,,EUR,businessCentral,2026-03-10 16:46:32,77.2,70-80,70-80|stable,10,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0541,100.0,stable,unconfirmed,GROUP_0169,DE,EUR,,2025-09-10 08:48:47,100.0,90-100,90-100|stable,7,,0.0,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0542,78.5,stable,unconfirmed,GROUP_0023,,EUR,sage200,2025-03-17 16:12:09,78.5,70-80,70-80|stable,17,,0.95,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0543,97.4,improving,confirmed,GROUP_0053,ES,EUR,businessOne,2025-05-21 09:01:43,94.8,90-100,90-100|improving,7,SAP Business One,1.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0544,94.1,improving,confirmed,GROUP_0208,,EUR,,2025-01-21 10:06:13,87.0,80-90,80-90|improving,2,Microsoft Business Central,1.0,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0545,85.9,stable,unconfirmed,GROUP_0015,,EUR,sage50,2023-11-06 08:28:40,85.9,80-90,80-90|stable,4,Sage 50,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0546,76.6,deteriorating,unconfirmed,GROUP_0095,,EUR,,2025-11-26 14:16:21,76.6,70-80,70-80|deteriorating,12,,0.0,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0547,83.2,stable,unconfirmed,GROUP_0023,,EUR,sage200,2025-03-17 16:11:10,83.2,80-90,80-90|stable,17,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0548,73.9,deteriorating,confirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 07:57:36,83.6,80-90,80-90|deteriorating,22,,0.89,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0549,66.1,improving,unconfirmed,GROUP_0065,,EUR,,2024-10-10 11:01:06,66.1,60-70,60-70|improving,13,Netsuite,0.92,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0550,83.8,stable,unconfirmed,GROUP_0246,,EUR,businessCentral,2026-04-14 19:22:15,83.8,80-90,80-90|stable,7,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0551,100.0,improving,confirmed,GROUP_0184,,EUR,,2026-03-11 15:23:37,100.0,90-100,90-100|improving,9,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0552,60.0,stable,unconfirmed,GROUP_0126,,EUR,m3Rosetta,2024-05-21 08:08:25,60.0,60-70,60-70|stable,11,Infor M3 ,0.71,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0553,86.7,stable,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 07:59:10,86.7,80-90,80-90|stable,22,,0.17,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0554,100.0,stable,unconfirmed,GROUP_0184,,EUR,,2026-03-11 15:24:11,100.0,90-100,90-100|stable,9,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0555,91.6,improving,unconfirmed,GROUP_0106,ES,EUR,,2025-02-10 10:41:59,91.6,90-100,90-100|improving,3,Microsoft Dynamics - F&O,0.46,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0556,100.0,insufficient_data,unconfirmed,GROUP_0237,,DKK,,2025-05-27 16:46:20,100.0,90-100,,5,,0.0,1,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0557,64.2,improving,unconfirmed,GROUP_0023,,EUR,,2025-07-04 07:13:45,64.2,60-70,60-70|improving,17,,0.0,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0558,77.0,improving,unconfirmed,GROUP_0026,,EUR,businessOne,2026-04-22 14:38:12,77.0,70-80,70-80|improving,2,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0559,100.0,improving,confirmed,GROUP_0188,NL,GBP,netsuite,2024-09-02 15:35:58,100.0,90-100,90-100|improving,2,Netsuite,0.0,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0560,68.6,deteriorating,confirmed,GROUP_0097,,EUR,,2025-02-14 10:13:11,70.9,70-80,70-80|deteriorating,7,Microsoft Business Central,0.1,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0561,66.9,deteriorating,unconfirmed,GROUP_0063,,EUR,,2025-04-03 14:54:18,66.9,60-70,60-70|deteriorating,5,,0.44,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0562,67.2,improving,unconfirmed,GROUP_0218,ES,EUR,businessCentral,2024-02-01 16:42:43,67.2,60-70,60-70|improving,16,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0563,47.9,deteriorating,confirmed,GROUP_0200,ES,EUR,netsuite,2025-03-05 17:06:11,54.5,50-60,50-60|deteriorating,9,Netsuite,0.65,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0564,74.6,deteriorating,unconfirmed,GROUP_0212,,EUR,,2024-07-10 16:38:26,74.6,70-80,70-80|deteriorating,11,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0565,46.4,deteriorating,confirmed,GROUP_0018,,EUR,businessCentral,2025-10-07 11:27:15,56.4,50-60,50-60|deteriorating,12,,0.82,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0566,,insufficient_data,unconfirmed,GROUP_0119,,GBP,sageIntacct,2026-03-05 16:13:41,,,,5,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0567,87.6,improving,unconfirmed,GROUP_0194,,EUR,,2025-07-07 08:39:49,87.6,80-90,80-90|improving,7,Netsuite,0.44,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0568,48.2,deteriorating,confirmed,GROUP_0150,ES,EUR,sage200,2025-03-07 15:24:04,58.2,50-60,50-60|deteriorating,13,Sage 200,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0569,73.0,deteriorating,unconfirmed,GROUP_0094,,EUR,netsuite,2024-11-07 09:55:06,73.0,70-80,70-80|deteriorating,13,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0570,90.6,improving,confirmed,GROUP_0123,,EUR,businessCentral,2026-04-07 08:27:05,80.6,80-90,80-90|improving,1,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0571,80.0,stable,unconfirmed,GROUP_0101,,EUR,,2024-11-04 15:03:49,80.0,80-90,80-90|stable,18,,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0572,86.7,stable,unconfirmed,GROUP_0064,,EUR,,2026-03-10 11:55:19,86.7,80-90,80-90|stable,12,,0.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0573,,insufficient_data,unconfirmed,GROUP_0132,,INR,netsuite,2024-03-15 09:26:12,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0574,75.7,improving,confirmed,GROUP_0197,,EUR,businessCentral,2023-10-24 14:23:25,71.1,70-80,70-80|improving,2,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0575,93.5,improving,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:01:27,93.5,90-100,90-100|improving,15,Microsoft Dynamics - AX 2009,1.0,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0576,88.6,improving,confirmed,GROUP_0044,,EUR,businessCentral,2026-06-19 12:00:43,78.6,70-80,70-80|improving,13,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
